ids,locations,buildings,level,sizeFeet,BuyPricePerFeet,rentPricePerFeet,numberOfRooms,numberOfSuite,AgeOfBuilding,usage
298edd05-18b8-4889-9973-baf78dd91d4c,將軍澳,日出康城 2期B 領峰 8座 (左翼) ,2,677,11816,,"3
",1,8,0.76
0a126c95-5a6d-4476-b521-bba3924ff196,西半山,Aqua 33,,1257,18297,,"3
",1,,0.7
81d522bf-42fb-4dd9-8ff2-44c3ad3a3ecd,奧運站,港灣豪庭 2期,,371,18059,,,,16,0.74
27419e95-846a-4e33-b35d-78d99cf0ad79,屯門,華都花園 2座 ,2,404,11881,,"2
",,37,0.8
9716d899-9078-47a7-a952-4f65e1573d63,荃灣,荃灣中心 南京樓 (9座) ,2,422,12796,,,,39,0.8
a02865b4-b805-49d5-8323-df998fbb2e9e,將軍澳,蔚藍灣畔 5座,,490,40816,82,,,15,
74076e79-3164-449e-989a-f6a161173740,九龍灣/牛池灣,麗晶花園 20座 ,2,407,14496,,,,34,0.86
f5416a61-9e84-4537-bf64-a576ceadb7a5,將軍澳,新都城 2期 9座 ,2,363,18732,,"2
",,19,0.7
8d3a4e87-abcf-424e-82d4-f110af196780,尖沙咀/佐敦,重慶大廈 ,2,749,10013,,,,58,
c0ce63d6-2879-4c0b-a0ba-7b8acda19446,貝沙灣,貝沙灣 2期  南岸 6座 ,3,1365,33699,,,,15,0.81
741960aa-2ea2-4e85-a635-14acd934485e,屯門,澤豐花園 澤富樓 (5座) ,3,577,9532,,"3
",,30,0.9
b9388f16-0f77-4015-8f6a-18a54a4f6bab,奧運站,港灣豪庭 2期 10座 ,1,371,18544,,"2
",,16,0.74
badb41d6-7dcf-44cb-999c-3b04fd023673,大圍,金禧花園 3座 ,2,340,17941,,,,34,0.73
243da9bc-8d8e-42fd-8c08-6d27548f0e82,長沙灣西,宇晴軒 2期 1座 ,3,447,19239,,"2
",,14,0.71
801b9fb1-c289-4ed9-9e1d-e5d0f883fabe,屯門,龍成花園 1座 ,3,466,11373,,,,19,0.71
ba9e7ac6-25a9-4548-85af-6e2e1b8ff2df,香港仔/鴨脷洲,華富閣 ,3,360,14722,,,,41,0.8
99f9ef39-da96-4718-87eb-aeaa0a7b47af,荃灣,愉景新城 1期 2座 ,1,682,14369,,"3
",1,22,0.8
2bb5f66d-a144-4bf5-bbdb-a1d7c6865727,美孚/華景,華景山莊 20座 ,3,1057,12771,,"3
",1,32,0.83
ba9e7ac6-25a9-4548-85af-6e2e1b8ff2df,香港仔/鴨脷洲,華富閣 ,3,360,14722,,,,41,0.8
99f9ef39-da96-4718-87eb-aeaa0a7b47af,荃灣,愉景新城 1期 2座 ,1,682,14369,,"3
",1,22,0.8
2bb5f66d-a144-4bf5-bbdb-a1d7c6865727,美孚/華景,華景山莊 20座 ,3,1057,12771,,"3
",1,32,0.83
47f5c7b9-263b-4999-9d1e-25ae0a8bf225,屯門,美樂花園 7座 ,3,589,10016,,"2
",,36,0.87
77bf9a24-6661-41a7-8187-9a05ae979149,上水/粉嶺,蔚翠花園 4座 ,3,716,10307,,"3
",,25,0.87
0047792f-6948-4bbf-9aeb-8827fd1b5c3f,沙田,花園城 2期 雅翠苑 (2座) ,2,329,16717,,,,35,0.64
24cb975f-2deb-4f0d-a75d-7ae1d009be2f,上水/粉嶺,顯峰 ,2,560,13178,,"3
",1,12,0.73
51496a06-5be1-4db1-8d25-c4772779f4f7,大圍,海福花園 福熹閣 (2座) ,3,466,13948,,,,34,0.89
d5a0cd72-5f82-446e-ad43-5d8e473f217a,西半山,百合苑 ,3,431,20417,,"1
",,26,0.71
871d4410-a97a-47d2-9a62-19426f16b8af,上環/中環/金鐘,維港峰 ,3,1185,37974,,,,4,
491b2379-f65e-4696-a436-19dac9942526,東涌,東環 2期 1A座 ,3,643,13219,,"3
",,3,
0d46a678-65e6-4add-8f50-63ef97556cdc,香港仔/鴨脷洲,南灣 3座 ,2,1581,29728,,,,9,0.79
0b7ad87b-302b-4437-b8af-b43034195ce6,山頂/南區,陽明山莊 山景園 3座 ,2,1001,28971,,"2
",1,30,0.8
f2b9c330-0296-4309-a3e5-9371f341037b,上環/中環/金鐘,醫院道 ,2,650,15384,,,,56,
e928d57b-4ed6-4719-8bd1-289e1f33fc82,山頂/南區,大潭道 ,3,1891,63458,,"3
",1,34,0.76
def5bd6e-afc4-4062-ac1b-c20daebcf912,將軍澳,日出康城 2期A 領都 2座 (左翼) ,3,973,12332,,"4
",1,9,0.75
9dd61f42-e31c-4c00-aaf7-b11dfd9854c3,大埔半山/康樂園,天賦海灣 1期 18座 ,2,784,16581,,"2
",,7,0.77
4dcf74cf-6fed-4125-bca7-9d02cfa90220,將軍澳,天晉 II 2A座 ,2,943,21208,,,,5,0.79
ba01e0e8-bdc4-4ec4-9072-207671128729,紅磡,何文田山畔 2座 ,2,369,27100,54,"1
",,3,
aa3b12d4-21d5-4bb5-9bce-20b27771ab02,大埔墟/太和,運頭塘邨 運亨樓 (5座) ,1,445,6067,,,,,
4dcf74cf-6fed-4125-bca7-9d02cfa90220,將軍澳,天晉 II 2A座 ,2,943,21208,,,,5,0.79
ba01e0e8-bdc4-4ec4-9072-207671128729,紅磡,何文田山畔 2座 ,2,369,27100,54,"1
",,3,
aa3b12d4-21d5-4bb5-9bce-20b27771ab02,大埔墟/太和,運頭塘邨 運亨樓 (5座) ,1,445,6067,,,,,
203ed3a9-594e-4138-a970-b278c505d7f8,鯉景/嘉亨/逸濤/西灣河,欣景花園 3座 ,2,681,18795,,,,29,0.84
8c772dc1-200b-45b9-a2ca-34b4a16bca85,將軍澳,帝景灣 6座 ,2,586,19283,,"2
",,3,
9864120d-7800-4a1e-864e-5c703e7af395,火炭/沙田半山/九肚山,壹號雲頂 1期 9座 ,1,857,21003,,,,11,0.75
235713a3-beb5-4f88-b400-eb307e96b45b,將軍澳,君傲灣 2座 ,1,438,20776,,"2
",,13,0.76
88efb67e-a012-4c96-be3c-7037a3bc0d49,屯門,綠怡居 5座 ,3,509,11768,,,,21,0.82
a6686fc8-e905-4946-be51-ab0326849867,屯門,大興花園 2期 8座 ,3,587,11925,,"3
",1,25,0.78
28ce911e-0f5d-41cc-beb5-fc9ea4ba2fec,屯門,大興花園 2期 5座 ,3,475,14315,,"2
",,25,0.76
b999b02a-4e82-4351-b05a-464d5496189e,北角半山,寶馬山花園 1期 6座 ,2,857,19836,,"3
",1,28,0.8
111a23c9-0aa3-4751-b7e1-043f04214718,大埔半山/康樂園,帝欣苑   ,3,991,16448,,,,23,0.82
e1910a1a-3532-45a0-a91e-aab368a8591d,九龍灣/牛池灣,麗晶花園 11座 ,3,407,16216,,"2
",,34,0.86
2f30ef77-bbe8-47f0-888d-ca20cca76072,鑽石山/黃大仙,龍蟠苑 龍瑚閣 (B座) ,2,353,16090,,,,32,0.74
77650052-99ea-44e0-8e52-91996f686b33,香港仔/鴨脷洲,深灣9號 3座 ,1,1094,41133,,"3
",,7,0.8
c4e8abce-d928-4fc2-bc9a-41ee7e03bb39,將軍澳,日出康城 2期B 領峰 6座 (左翼) ,1,977,15353,,"4
",1,8,0.74
f5af7a20-2eac-40fc-984b-3c36541bd04c,屯門,豐景園 5座 ,3,301,15614,40,,,29,0.69
6a81e6fd-ad66-4efc-a800-322e0471045f,九龍灣/牛池灣,曉暉花園 2座 ,1,709,16925,,,,20,0.77
2c077991-cbe7-4bcd-97ba-909f19239bf7,元朗,朗晴居 9座 ,3,739,10825,,"3
",1,22,0.84
79535489-1a67-4c1e-829b-e7f8c3fbf0ba,北角半山,富豪閣 2座 ,2,724,18604,,"2
",,40,0.82
94c61f8f-4702-4b58-be58-76a182eb86a7,上水/粉嶺,蔚翠花園 6座 ,1,716,10893,,"3
",1,25,0.86
0c310b4c-f46e-4d61-acbc-5147905f5c0a,將軍澳,君傲灣 2座 ,3,516,15891,,"2
",,13,0.76
23e20f02-4691-4aa0-84fa-7098790eec6a,將軍澳,日出康城 2期C 領凱 10座 ,3,730,11780,,"3
",1,7,
b3b06c5e-7ff7-4afb-afd4-57227bf896a2,屯門,協邦大廈 ,1,340,11176,,,,37,0.81
d98499c6-6bd1-471d-8f03-f1ca44a1bcf3,馬鞍山,新港城 1期 A座 ,3,348,16810,,,,26,0.82
317b9666-cedd-46a8-99e4-b52a5fc00abe,堅尼地城/西營盤,高雅閣 ,2,477,25157,,"3
",,26,0.74
454fe23d-611b-449b-8342-07f8566b49c0,青衣,盈翠半島 2期 12座 ,1,653,20673,,"2
",1,20,0.8
8265354e-19cb-4f5c-aba0-9bbddaf9a3d3,東涌,藍天海岸 4期 水藍‧天岸 7座 ,2,862,16009,,,,12,0.77
a9d33250-e7d4-4c4f-ade6-1ae8db93b90d,太古城,太古城 海景花園(西) 綠楊閣 (35座) ,1,1015,27093,,,,38,0.9
18f548e0-eafd-47ef-b484-0e877bb32183,大圍,恆峰花園 3座 ,2,865,12000,,,,22,0.78
8265354e-19cb-4f5c-aba0-9bbddaf9a3d3,東涌,藍天海岸 4期 水藍‧天岸 7座 ,2,862,16009,,,,12,0.77
a9d33250-e7d4-4c4f-ade6-1ae8db93b90d,太古城,太古城 海景花園(西) 綠楊閣 (35座) ,1,1015,27093,,,,38,0.9
18f548e0-eafd-47ef-b484-0e877bb32183,大圍,恆峰花園 3座 ,2,865,12000,,,,22,0.78
fc255daf-fe93-4793-90b5-2659dabf316f,沙田,沙田第一城 1期 7座 ,2,515,15145,,"3
",,38,0.85
965f46b3-c344-4b22-9c66-d7c30eb57959,上水/粉嶺,富榮大廈 ,1,497,13682,,,,25,0.68
3d0c152f-9b9e-4726-8b39-16061cab6cbb,跑馬地/東半山,名門 2座 ,3,1387,33525,,"4
",1,13,0.72
7afa272d-3fb6-4e12-95c1-fa81ee128e62,貝沙灣,貝沙灣 6期 5座 ,3,1029,37414,,,,11,0.7
62a3663f-8a40-4bfe-bae9-9432284baeb3,奧運站,柏景灣 1期 10座 ,2,737,24423,,,,18,0.75
b27c3825-c482-4fad-b620-d3a088a50f3b,九龍灣/牛池灣,德福花園 U座 ,1,494,16194,,"2
",,38,0.87
579acb72-0e78-4325-8181-085e44f20b84,天水圍,嘉湖山莊 7期 景湖居 2座 ,2,446,10538,,,,25,0.77
f43bbe14-13aa-4aee-9740-b4d111976a12,屯門,兆康苑 兆昌閣 (L座) ,2,447,9351,,,,35,0.83
f9e2ba84-9df2-44e6-b5f8-70e8b468e49c,元朗,御景園 6座 ,1,492,11788,,,,22,0.79
ac6dbdd8-3b5e-4bab-8d32-03a581a2b556,屯門,豫豐花園 7座 ,3,396,12878,,,,14,0.75
5d308b37-61b1-49da-839d-846e49b573aa,上水/粉嶺,景盛苑 賢景閣 (D座) ,2,433,7621,,"2
",,23,0.73
da1f6b51-2354-49e2-92ef-c063a208419e,啟德,啟德1號 II 大廈第3座 ,1,800,33750,,"3
",1,2,
9d9473f2-aae3-4fb9-8fb1-5cd797e07a43,旺角/油麻地,得寶大廈 B座 ,1,389,16195,,"2
",,40,0.82
86f69b04-52bc-481a-b176-765c5a8b39da,將軍澳,新寶城 6座 ,2,562,14377,,"3
",,20,0.73
0af0bd0e-069e-4b0a-b67e-964bd81ee1e4,香港仔/鴨脷洲,置富花園 富俊苑 (H-14座) ,3,588,15782,,"3
",,38,0.85
1cd02030-1f77-48bb-bef5-26302d5034ac,元朗,怡豐花園 A座 ,2,366,14207,,,,27,0.77
5d616cdc-4e24-427e-96af-6cfefda709e6,太古城,太古城 金殿台 隋宮閣 (26座) ,3,785,23566,,"2
",1,40,0.89
c4f1fd61-03f4-4f05-b2b8-b81bf5eca257,將軍澳,頌明苑 嘉明閣 (A座) ,2,554,11732,,"3
",,26,0.78
5dd149d1-4b26-446d-8507-d2540a0cd949,黃埔/海逸,海逸豪園 4期 海逸灣 16座 ,1,855,22222,,,,18,0.74
3538f888-739b-4f58-8114-a1703f7ac7b7,九龍站,君臨天下 2座 ,1,818,44009,,,,16,0.77
3ce5257e-1e12-4618-8889-7932d156c1d7,美孚/華景,海峰花園 1座 ,1,1959,61255,,,,28,
b37c3f6e-4916-4b82-a949-641093dca990,麗城/青山公路(荃灣段),麗城花園 2期 8座 ,1,572,13636,,"3
",,30,0.86
995aef8f-f068-4767-8f85-75bdd4cf36cb,火炭/沙田半山/九肚山,駿景園 1期 7座 ,3,958,15657,,"3
",1,24,0.85
8f4a93cf-85e7-49e9-bdd3-219f724fd327,香港仔/鴨脷洲,富臨軒 ,1,523,18738,,,,16,0.76
04298958-9d2c-4754-be5d-eae5a2377081,屯門,井財街,,386,8756,,,,37,0.83
3774adea-59bb-46b2-ab6f-3ec68d92292b,元朗,爾巒 茵娜大道 7座 ,2,506,12806,,,,6,0.78
2b146cca-75bf-4623-bbd0-0828abee6c61,深井/青山公路(屯門段),帝濤灣 浪琴軒 2座 ,1,1212,11468,,"3
",2,20,0.8
2f3d1516-d91b-4a9f-ad32-63edf2bd5bf4,跑馬地/東半山,摘星閣,,349,54441,,"2
",1,17,0.71
df1f4114-80d4-4449-8fc4-4b313dc5acc4,九龍站,擎天半島 2期 1座 ,3,1236,44498,,"4
",1,16,0.75
b6ae3c85-0f34-470c-b4a4-602cf83a89ee,鰂魚涌/康怡,南豐新邨 8座 ,1,516,20348,,"3
",,41,0.82
c01ef2c9-6766-4ea4-adf8-ba3f4eb2fd06,藍田/油塘,嘉賢居 ,3,505,19801,,"2
",,10,0.73
8012c4c2-d741-4318-b5a6-4b6406b9efff,荃灣,嘉新大樓 ,2,424,12500,,"2
",,45,
c12bb32b-b087-4fc5-b611-93ca2c3255a7,長沙灣西,泓景臺 3期 6座 ,2,512,16992,,"2
",,15,0.74
8443137d-e37a-4ef9-929d-eb62343e6ca9,西半山,輝煌豪園 ,1,868,23617,,"3
",1,19,0.74
fe0e9407-eba7-46d3-a54c-3c06845fad9e,跑馬地/東半山,尚巒 ,2,384,22916,,"1
",,7,0.74
ef5fec41-fd29-4b3a-99ae-948938dc8abe,大埔半山/康樂園,帝欣苑 2期 22座 ,1,1001,12987,,,,23,0.85
889d9d4b-a964-4f3e-9aac-3c90de1c4c75,屯門,豫豐花園 1座 ,2,584,9726,,,,14,0.74
4e5f119d-a0d3-42a4-97ed-3ae975ec8e1a,元朗,御景園 2座 ,3,484,10743,29,,,22,0.78
3cfecc29-690e-4f51-8806-42eb536a40f0,元朗,Residence 譽88 2座 ,2,519,15028,,"2
",,5,0.77
2b4164b6-6ae1-431c-a233-8b7eb182905e,元朗,Yoho Town 2期 1座,,760,19473,,,,9,0.77
2aa4bd17-2f37-468c-a632-f19630a6ba0b,香港仔/鴨脷洲,碧瑤灣 23座 ,1,906,33112,61,"2
",1,40,0.89
e1b578f1-9514-4f98-815a-9ef3ce0c75ee,鯉景/嘉亨/逸濤/西灣河,鯉景灣 C段 怡昌閣 (9座) ,2,808,18564,,,,30,0.9
b0546a14-f88c-4971-b6e5-35a549530d82,大埔半山/康樂園,鹿茵山莊   ,1,1705,19354,,,,21,0.81
65ea28a4-c578-4ffc-9a20-6127dda92c65,跑馬地/東半山,嘉蘭閣 ,3,799,35043,,"3
",1,38,0.52
0b051a49-6f3b-4849-ae15-7312b45ca561,跑馬地/東半山,山光道20號 ,1,1516,42216,,"3
",,8,0.79
0d38acd6-f446-475b-8479-f7443f25b6dd,土瓜灣,翔龍灣 6座 ,1,897,33422,,,,13,0.67
09b7a11e-5274-4890-94cc-1b4332615a77,大埔墟/太和,逸雅苑 逸榮閣 (A座),,374,15508,,"2
",,28,0.75
0b051a49-6f3b-4849-ae15-7312b45ca561,跑馬地/東半山,山光道20號 ,1,1516,42216,,"3
",,8,0.79
0d38acd6-f446-475b-8479-f7443f25b6dd,土瓜灣,翔龍灣 6座 ,1,897,33422,,,,13,0.67
09b7a11e-5274-4890-94cc-1b4332615a77,大埔墟/太和,逸雅苑 逸榮閣 (A座),,374,15508,,"2
",,28,0.75
1985cf67-b468-4253-aad4-ea4f9709d50a,香港仔/鴨脷洲,倚南 ,2,320,26187,,"1
",,3,
d41f6aad-01c8-4ce6-abe5-9ece9766eedf,奧運站,瓏璽 8座 ,2,1225,30938,,"3
",2,8,0.8
114287cb-994a-4f40-9a3b-76a3321fead2,馬鞍山,富安花園 9座 ,3,591,10456,,,,32,0.89
86dbdeba-e6d0-491e-a612-ac4e33c63ef5,香港仔/鴨脷洲,利東邨 東業樓 ,3,381,8398,,"2
",,,0.72
810b95a1-0143-4335-ac4e-938dcc76f11e,深井/青山公路(屯門段),浪翠園 2期 5座 ,1,747,11378,,,,25,0.79
058060f6-0859-4769-ba79-ea03b62a3226,西半山,威都閣 ,2,2320,32672,,"4
",2,38,0.9
f294c8fd-6aae-4565-9488-ae086579ddb1,火炭/沙田半山/九肚山,壹號雲頂 1期 2座 ,1,1206,24875,,,,11,0.71
7f110fd1-e3c1-4d92-9a62-54b1954e5f72,何文田/京士柏,玉華大廈 ,3,1041,13928,,,,56,
892d3dde-6c1d-43f2-97da-004accffa0f0,沙田,欣廷軒 3座 ,3,407,18427,,,,18,0.77
4c97ee43-ec22-4978-8a75-1d9d213f2330,將軍澳,都會駅 2期 城中駅 8座 ,1,513,18128,,"2
",,12,0.74
d51e9640-39d4-4f0c-a792-072e65f824eb,將軍澳,日出康城 2期B 領峰 7座 (左翼) ,1,731,13679,24,"3
",1,8,0.76
c02baf5c-86ea-4d08-ae18-1eb5b28f8e9d,香港仔/鴨脷洲,置富花園 富仁苑 (H-8座) ,2,588,15306,,,,40,0.85
1fe4ff86-b206-445c-885d-fa65af29338f,跑馬地/東半山,名門 1座 ,1,1104,38949,,"3
",1,13,0.72
d840c24b-3082-4836-a3a0-7c381dabbd50,北角/炮台山,形品 ,1,300,22666,,,,8,0.8
2748f942-7f1d-40db-a148-3e5b4c8eb03e,西半山,興華樓 B座 ,2,376,21276,52,"1
",,58,0.75
a244d122-8c1e-4d51-afe3-e47a3531ce1f,將軍澳,新都城 1期 4座 ,1,364,16491,,"2
",,23,0.75
513c4f7c-9020-4636-b24b-de3680604684,鑽石山/黃大仙,蒲崗村道 ,2,698,11891,,"3
",,38,0.87
2fed421a-dc63-4fe0-95eb-a96a7655a575,屯門,時代廣場 E座 ,1,272,17205,,"1
",,31,0.75
455027a3-ac85-4381-bcf7-af304fcc7f9f,海怡半島,海怡半島 1 期 海暉閣 (2座) ,2,526,18155,,,,28,0.82
27501fe1-9b7b-45ce-8c67-955f117a395e,上環/中環/金鐘,兆景閣 ,1,481,23451,,"3
",,32,0.76
3c675721-ebc3-426b-be75-b043dace3bc8,大埔半山/康樂園,嵐山 2期 2座,,737,12483,,,,4,
02e4c7c6-5a57-499b-8e2d-80a66a3ed491,黃埔/海逸,黃埔花園 2期 錦桃苑 6座 ,1,466,17768,,,,33,0.84
39d15064-e325-4cbb-81a1-d57bfe838fa2,元朗,柏麗豪園 5座,,944,14703,,,,22,0.87
f0d2a29c-ea19-4df8-917a-365483edfd13,貝沙灣,貝沙灣 4期  南灣 8座 ,3,1040,34134,,,,14,0.74
ec9f6ad6-3918-4779-a5fe-047a994aa09f,大埔半山/康樂園,嘉豐花園,,1267,10244,,,,24,0.79
784a9e5b-b027-4c07-8135-8154bfc03f4e,九龍塘/畢架山,珏堡,,1474,21709,,"4
",2,7,0.8
732851dd-2f1f-4466-bfe8-c639a797cfc1,將軍澳,新寶城 2座 ,1,548,21897,,"3
",,20,0.72
cf478629-2ca1-49e7-b3b6-c54f38718f69,長沙灣/深水埗,青薈 ,3,341,20175,,"2
",,3,
befe997e-52ef-4deb-9662-7561b168911d,鑽石山/黃大仙,龍蟠苑 龍瑚閣 (B座) ,1,426,15727,,"2
",,32,0.74
293b6a28-9a10-45d0-969d-dbdab064a85d,天水圍,嘉湖山莊 6期 美湖居 7座 ,3,441,11904,25,,,22,0.76
56026719-1878-46f6-bdb6-255ba3e7afa8,上水/粉嶺,綠悠軒 4座 ,3,427,14285,,"2
",,21,0.69
5d5b082d-9022-4e3d-8242-e54a8a781438,又一村/石硤尾,牡丹路,,982,24236,,,,29,0.67
6df8a2d2-dfdf-4574-bf7a-006868029714,東涌,藍天海岸,,1717,20093,,,,14,0.74
552342a6-1c09-4ca9-8ca4-7de8672ad01f,跑馬地/東半山,Y.I ,1,1005,31840,,"3
",1,,0.71
36d2eebc-23c0-4de8-8591-1f13c2896d8f,將軍澳,維景灣畔 1期 1座 ,3,505,15207,,"2
",,19,0.73
3815f94e-515e-485a-90a5-315f824fc459,馬鞍山,雅典居 4座 ,3,874,14874,,,,25,0.82
c3f4ecb0-01d1-4a47-82c8-f1ddb7325985,堅尼地城/西營盤,曉譽 ,3,396,22222,,"1
",,5,0.74
646e706f-0cef-480a-bb5c-77c3305f8ea3,屯門,屯門市廣場 3期 8座 ,3,322,16086,,"2
",,27,0.76
ebf05921-8e61-4823-ab23-8129e9b13479,屯門,大興花園 1期 3座 ,3,515,11417,,"3
",,30,0.81
25154237-f3e7-4f0b-b041-6ff9372d9afe,美孚/華景,浩景臺 5座 ,1,581,13597,,"3
",1,,0.8
8d93fe3a-b677-4270-9e21-eefe4f199632,火炭/沙田半山/九肚山,駿景園 2期 9座 ,1,974,15913,,"3
",1,23,0.86
cb3b70dc-9e8e-4bb5-9494-092baeb85404,沙田,帝堡城 2座 ,1,547,16361,,,,20,0.76
25f3426f-f526-4407-a21a-c9f9558117b6,美孚/華景,美孚新邨 4期 百老匯街105-107號 ,1,850,15294,,"3
",,45,0.75
04bb0fb5-4c63-4d64-94aa-c8af7b136d44,屯門,邁亞美海灣  ,3,816,12242,,"3
",,28,0.75
ebdd59c0-9e7f-411b-8743-a44fc4877805,上水/粉嶺,粉嶺花園,,467,11563,,"2
",,32,0.86
933c97a9-7119-495b-9eb7-51c1cb185369,屯門,康利中心 ,3,295,12881,,"2
",,34,0.65
e1792388-54cd-4df0-a087-856db6b0eb48,深井/青山公路(屯門段),香港黃金海岸 2座 ,2,476,33193,,,,29,0.78
917c7b2d-b663-48e1-8a89-714cf9062afc,大圍,金獅花園 2期 金滿閣 (F座) ,3,282,15602,,,,32,0.62
3565e280-c5ae-4555-813a-bc5fdb694376,奧運站,帝峰‧皇殿 6座 ,3,757,24438,,"3
",1,9,0.75
a113d383-486c-43b3-801b-b72422f09b3d,九龍塘/畢架山,窩打老道,,5869,30669,,"3
",3,17,
4908168e-e0c2-4b58-a95a-fa8b5ca944d3,西貢,逸瓏海匯 2座 ,3,378,19841,40,"1
",,2,
f70bef89-4bef-44d7-8194-264415ba4799,將軍澳,峻瀅 II 1座 ,1,747,12048,,"3
",1,3,
97eb6234-1385-42f1-b8b1-073ecf4bf782,大圍,溱岸8號 3座 ,2,934,19807,,"3
",1,7,0.76
01cd4b73-2a08-4d86-8764-b9c8f3c52e26,馬鞍山,錦豐苑 錦荷閣 (H座) ,1,543,13591,,"2
",,23,0.73
e3d7e4ce-6b32-4569-a6f4-786c631d0083,北角/炮台山,形品 ,2,376,20212,,"1
",,8,0.8
48d2d247-b54b-451e-936d-50a4d6cd138d,青衣,長安邨 安海樓 (1座) ,3,381,12073,,"2
",,,
8b14c6c8-294d-4565-8ceb-6a2315eff856,元朗,尚悅,,426,12863,,,,6,0.74
39cef782-4828-4c95-88d3-9f66acca122f,西半山,瑧環 ,3,350,34285,,"1
",,7,0.68
2644c8d6-7d36-46b4-95db-7069ebf6da73,九龍塘/畢架山,康樂閣 ,1,1149,18276,,"3
",1,42,0.74
91341461-79f9-4725-baf5-085fb33ded34,大圍,溱岸8號 1座 ,3,935,20320,,,,7,0.76
cf8de462-f78c-449b-a776-f7a6ac64c61a,元朗,溱林,,539,13543,,,,6,
24856b8a-f784-4061-bb4e-5dc97db9aad5,九龍站,君臨天下 2座 ,3,743,40376,,"2
",1,16,0.72
7b4d4e6e-4077-4f3c-b1a4-cb2b66ddaf70,貝沙灣,貝沙灣 6期 2座 ,2,1029,35957,,,,11,0.7
90b0964e-da00-4cb1-8f3e-ff0b33b55c5d,西半山,李園 ,3,2160,39351,,"3
",1,54,0.79
40615ea0-18e6-4a80-b401-ffa71f18443f,又一村/石硤尾,又一居 7座 ,3,522,21072,,"3
",,27,0.8
8ee00568-8b9b-4ac5-b27b-81ef65347aae,屯門,海翠花園 1座 ,2,521,11900,,"2
",,31,0.83
fc010293-9f74-4654-8a23-3572230427d1,天水圍,柏慧豪園 1期 2座 ,1,498,11044,,,,12,0.76
42848402-def2-4ead-9358-65394bf4f3ca,深井/青山公路(屯門段),浪翠園 1期 3座 ,3,471,11040,,,,27,0.79
9eec498c-9160-40ac-a473-72019f367b66,大圍,溱岸8號 3座 ,3,1398,20028,,"4
",1,7,0.76
4a97ff94-3bc5-4381-87c8-72e90c29eef1,將軍澳,君傲灣 1座 ,2,668,17964,,"3
",1,13,0.75
c38303b9-5955-4d13-b74c-066e6ed05841,堅尼地城/西營盤,業昌大廈 ,3,561,14795,,"2
",,49,0.8
353a8582-5908-4a1d-ab7a-9294daa732e5,大埔半山/康樂園,逸瓏灣 II 大廈9座 ,2,807,20817,,"3
",1,4,
b619303f-d379-4f51-bc1a-56f1bc002cdd,深井/青山公路(屯門段),豪景花園 2期 嘉美閣 (7座) ,1,536,13488,,,,32,0.7
429e5b3e-10bf-4761-a76f-3b5163bea430,元朗,翹翠峰 5座,,580,11724,,,,9,0.77
f92ee6ed-f013-4a65-a52c-08f807630ada,元朗,尚悅,,743,10767,,,,6,0.73
1974a52c-2625-41f3-ace0-02baa81aaf60,荃灣,高惠樓,,343,14227,,,,48,
67618ae6-6ad2-4a9e-879d-6220d2eea6e6,元朗,金倫大廈 ,2,315,12063,,,,38,0.78
fd8b9823-e61f-4f8c-80a8-7d09d06aa181,美孚/華景,美孚新邨 5期 蘭秀道18-20號 ,3,702,16809,,"3
",,47,
773b4fd8-f575-4df6-8db7-c144b1edf190,馬灣/珀麗灣,珀麗灣 3期 20座 ,3,762,11154,,,,14,0.77
dbfa088b-24d8-42c5-92d2-c4becfeac761,大圍,名城 3期 盛世 1座 ,3,757,15852,,,,8,
0686b067-2294-4419-a040-3557e4647c51,筲箕灣/柴灣/藍灣半島,佳翠苑 耀翠閣 (B座) ,1,538,7806,,"2
",,26,0.73
cd7a9da0-885f-405b-bce2-f482a5b8c116,屯門,凱德花園  ,3,312,16987,,"2
",,33,0.69
841aadf2-adba-44ad-aad3-93e8a1dcc24b,旺角/油麻地,文華樓 ,1,710,17605,,,,54,1
db4ec1cc-ba11-4626-b507-db4e21959fe7,九龍站,漾日居 1期 3座 ,1,1623,66543,,,,19,0.77
f4b7dda5-0dec-4397-94ef-a04e23e10037,跑馬地/東半山,摘星閣,,349,54441,,"2
",1,17,0.71
0c0259db-ae59-4b71-8aa0-58cac4fd9096,屯門,錦發大廈 ,3,326,10736,,,,40,0.81
90390209-1b1d-4477-aace-dd57b0a4e856,將軍澳,天晉 天晉 2座 ,3,849,24734,,,,8,0.79
099113b1-5f2e-4f6a-813a-412cbc97a068,大埔半山/康樂園,天賦海灣 2期 溋玥,,1053,18043,,,,7,0.77
f7c16b0f-b1c6-4827-8e8f-18559dec930b,元朗,尚悅 11座,,659,10925,,,,6,0.73
fe1ae45f-32bf-4903-902d-2ad95dbadeb4,上水/粉嶺,嘉盛苑 嘉耀閣 (C座) ,2,546,9706,6410,"2
",,24,0.73
a6c2c94f-edfc-4a4d-bfc3-0b2fb1ac65a0,元朗,日新大廈 ,2,315,14158,,,,34,0.79
e68fccdc-948f-4c81-8569-25ea9fabf652,筲箕灣/柴灣/藍灣半島,東濤苑 映濤閣 (D座) ,3,666,15765,,"3
",1,14,0.7
a42a3fd9-8655-4d13-a870-8cdacb931de1,九龍站,The Austin 5A座 ,2,661,28744,,,,5,
b77df1f7-4c0c-4d25-97a0-273acfe21b27,將軍澳,峻瀅 1期 1座 ,3,736,13043,,,,6,0.76
